image_index,category,img_url,year,decade,num_persons,gender,age,body display
486,arts,https://api.time.com/wp-content/uploads/2014/11/15502885-e1420833246945.jpg,1979,1970s,1,male,Young Adult,portrait
492,arts,https://api.time.com/wp-content/uploads/2014/11/15503434-e1420832318316.jpg,1989,1980s,1,male,Middle-Aged,waist-up
497,arts,https://api.time.com/wp-content/uploads/2014/11/15503632-e1420832399252.jpg,1993,1990s,1,male,Young Adult,portrait
498,arts,https://api.time.com/wp-content/uploads/2014/11/15503643-e1564073695392.jpg,1993,1990s,1,male,Middle-Aged,face
515,arts,https://api.time.com/wp-content/uploads/2019/02/tim190311v1_julia.cover_.jpg,2019,2010s,1,female,Young Adult,waist-up
516,arts,https://api.time.com/wp-content/uploads/2022/01/TIM220117_Shonda.Cover_.FINALv2.jpg,2022,2010s,1,female,Young Adult,waist-up
546,arts,https://api.time.com/wp-content/uploads/2014/11/15501467.jpg,1951,1950s,1,male,Senior,portrait
554,arts,https://api.time.com/wp-content/uploads/2014/11/15502007-e1425424051852.jpg,1962,1960s,1,male,Middle-Aged,waist-up
556,arts,https://api.time.com/wp-content/uploads/2014/11/15502218.jpg,1966,1960s,1,male,Middle-Aged,portrait
557,arts,https://api.time.com/wp-content/uploads/2014/11/15502480.jpg,1971,1970s,1,female,Young Adult,full body
559,arts,https://api.time.com/wp-content/uploads/2014/11/15502523.jpg,1972,1970s,1,female,Young Adult,waist-up
566,business,https://api.time.com/wp-content/uploads/2014/11/15507.jpg,1923,1920s,1,male,Senior,portrait
567,business,https://api.time.com/wp-content/uploads/2014/11/155013.jpg,1923,1920s,1,male,Young Adult,portrait
568,business,https://api.time.com/wp-content/uploads/2014/11/155014.jpg,1923,1920s,1,male,Middle-Aged,portrait
569,business,https://api.time.com/wp-content/uploads/2014/11/155017.jpg,1923,1920s,1,male,Senior,portrait
570,business,https://api.time.com/wp-content/uploads/2014/11/155029.jpg,1923,1920s,1,male,Senior,portrait
571,business,https://api.time.com/wp-content/uploads/2014/11/155055-e1416859936870.jpg,1924,1920s,1,male,Senior,portrait
572,business,https://api.time.com/wp-content/uploads/2014/11/155097-e1432753358184.jpg,1925,1920s,1,male,Young Adult,portrait
573,business,https://api.time.com/wp-content/uploads/2014/11/1550108.jpg,1925,1920s,1,male,Middle-Aged,portrait
574,business,https://api.time.com/wp-content/uploads/2014/11/1550110.jpg,1925,1920s,1,male,Young Adult,portrait
575,business,https://api.time.com/wp-content/uploads/2014/11/1550115.jpg,1925,1920s,1,male,Senior,portrait
576,business,https://api.time.com/wp-content/uploads/2014/11/1550124.jpg,1925,1920s,1,male,Middle-Aged,portrait
577,business,https://api.time.com/wp-content/uploads/2014/11/1550154-e1432753256203.jpg,1926,1920s,1,female,Senior,full body
578,business,https://api.time.com/wp-content/uploads/2014/11/1550165.jpg,1926,1920s,1,male,Senior,portrait
579,business,https://api.time.com/wp-content/uploads/2014/11/1550166.jpg,1926,1920s,1,male,Middle-Aged,portrait
580,business,https://api.time.com/wp-content/uploads/2014/11/1550173.jpg,1926,1920s,1,male,Middle-Aged,portrait
581,business,https://api.time.com/wp-content/uploads/2014/11/1550205.jpg,1927,1920s,1,male,Young Adult,portrait
582,business,https://api.time.com/wp-content/uploads/2014/11/1550228.jpg,1927,1920s,1,male,Senior,portrait
583,business,https://api.time.com/wp-content/uploads/2014/11/1550259-e1430862336461.jpg,1928,1920s,1,male,Senior,portrait
584,business,https://api.time.com/wp-content/uploads/2014/11/1550261.jpg,1928,1920s,1,male,Senior,waist-up
585,business,https://api.time.com/wp-content/uploads/2014/11/1550262.jpg,1928,1920s,1,male,Middle-Aged,portrait
586,business,https://api.time.com/wp-content/uploads/2014/11/1550263-e1416859868440.jpg,1928,1920s,1,male,Middle-Aged,portrait
588,business,https://api.time.com/wp-content/uploads/2014/11/1550269-e1432753254490.jpg,1928,1920s,1,male,Senior,portrait
589,business,https://api.time.com/wp-content/uploads/2014/11/1550299.jpg,1929,1920s,1,male,Middle-Aged,portrait
590,business,https://api.time.com/wp-content/uploads/2014/11/1550314.jpg,1929,1920s,1,male,Young Adult,portrait
591,business,https://api.time.com/wp-content/uploads/2014/11/1550319.jpg,1929,1920s,1,male,Middle-Aged,portrait
592,business,https://api.time.com/wp-content/uploads/2014/11/1550384.jpg,1929,1920s,1,male,Senior,portrait
593,business,https://api.time.com/wp-content/uploads/2014/11/1550347.jpg,1930,1930s,1,male,Middle-Aged,portrait
594,business,https://api.time.com/wp-content/uploads/2014/11/1550415.jpg,1931,1930s,1,male,Middle-Aged,waist-up
595,business,https://api.time.com/wp-content/uploads/2014/11/1550427.jpg,1931,1930s,1,male,Senior,portrait
596,business,https://api.time.com/wp-content/uploads/2014/11/1550477.jpg,1932,1930s,1,male,Senior,portrait
597,business,https://api.time.com/wp-content/uploads/2014/11/1550527.jpg,1933,1930s,1,male,Senior,portrait
598,business,https://api.time.com/wp-content/uploads/2014/11/1550570.jpg,1934,1930s,1,male,Young Adult,portrait
599,business,https://api.time.com/wp-content/uploads/2014/11/1550572.jpg,1934,1930s,1,male,Middle-Aged,portrait
600,business,https://api.time.com/wp-content/uploads/2014/11/1550575.jpg,1934,1930s,1,male,Middle-Aged,waist-up
601,business,https://api.time.com/wp-content/uploads/2014/11/15504620.jpg,1937,1930s,1,male,Middle-Aged,portrait
602,business,https://api.time.com/wp-content/uploads/2014/11/1550782.jpg,1938,1930s,1,male,Young Adult,waist-up
603,business,https://api.time.com/wp-content/uploads/2014/11/1550829.jpg,1939,1930s,1,male,Young Adult,portrait
604,business,https://api.time.com/wp-content/uploads/2014/11/1550833-e1590764377617.jpg,1939,1930s,1,male,Middle-Aged,waist-up
605,business,https://api.time.com/wp-content/uploads/2014/11/1550869-e1455221688313.jpg,1940,1940s,1,male,Young Adult,portrait
606,business,https://api.time.com/wp-content/uploads/2014/11/1550978.jpg,1942,1940s,1,male,Senior,portrait
607,business,https://api.time.com/wp-content/uploads/2014/11/15501183.jpg,1946,1940s,1,male,Senior,portrait
608,business,https://api.time.com/wp-content/uploads/2014/11/15501185.jpg,1946,1940s,1,male,Middle-Aged,portrait
609,business,https://api.time.com/wp-content/uploads/2014/11/15501188.jpg,1946,1940s,1,male,Young Adult,portrait
610,business,https://api.time.com/wp-content/uploads/2014/11/15501231.jpg,1947,1940s,1,male,Middle-Aged,portrait
611,business,https://api.time.com/wp-content/uploads/2014/11/15501235.jpg,1947,1940s,1,male,Young Adult,portrait
612,business,https://api.time.com/wp-content/uploads/2014/11/15501269-e1422302890123.jpg,1947,1940s,1,male,Senior,portrait
613,business,https://api.time.com/wp-content/uploads/2014/11/15501336.jpg,1949,1940s,1,male,Middle-Aged,portrait
614,business,https://api.time.com/wp-content/uploads/2014/11/15501338.jpg,1949,1940s,1,male,Senior,portrait
615,business,https://api.time.com/wp-content/uploads/2014/11/15501382.jpg,1950,1950s,1,male,Middle-Aged,portrait
616,business,https://api.time.com/wp-content/uploads/2014/11/15501391-e1422654177902.jpg,1950,1950s,1,male,Senior,portrait
617,business,https://api.time.com/wp-content/uploads/2014/11/15501394-e1420739321586.jpg,1950,1950s,1,male,Senior,portrait
620,business,https://api.time.com/wp-content/uploads/2014/11/15501439.jpg,1951,1950s,1,male,Middle-Aged,portrait
621,business,https://api.time.com/wp-content/uploads/2014/11/15501443.jpg,1951,1950s,1,male,Young Adult,portrait
622,business,https://api.time.com/wp-content/uploads/2014/11/15501449.jpg,1951,1950s,1,male,Senior,portrait
623,business,https://api.time.com/wp-content/uploads/2014/11/15501485.jpg,1952,1950s,1,male,Senior,portrait
624,business,https://api.time.com/wp-content/uploads/2014/11/15501535.jpg,1953,1950s,1,male,Senior,portrait
625,business,https://api.time.com/wp-content/uploads/2014/11/15501540.jpg,1953,1950s,1,male,Middle-Aged,portrait
626,business,https://api.time.com/wp-content/uploads/2014/11/15501578-e1425507190946.jpg,1953,1950s,1,male,Middle-Aged,portrait
627,business,https://api.time.com/wp-content/uploads/2014/11/15501601.jpg,1954,1950s,1,male,Senior,portrait
628,business,https://api.time.com/wp-content/uploads/2014/11/15501604.jpg,1954,1950s,1,male,Senior,portrait
630,business,https://api.time.com/wp-content/uploads/2014/11/15501647.jpg,1955,1950s,1,male,Middle-Aged,portrait
631,business,https://api.time.com/wp-content/uploads/2014/11/15501648.jpg,1955,1950s,1,male,Middle-Aged,portrait
634,business,https://api.time.com/wp-content/uploads/2014/11/15501687-e1415653515160.jpg,1956,1950s,1,male,Middle-Aged,portrait
635,business,https://api.time.com/wp-content/uploads/2014/11/15501690.jpg,1956,1950s,1,male,Young Adult,face
636,business,https://api.time.com/wp-content/uploads/2014/11/15501701.jpg,1956,1950s,1,male,Senior,portrait
637,business,https://api.time.com/wp-content/uploads/2014/11/15501725-e1432753252587.jpg,1956,1950s,1,male,Senior,face
638,business,https://api.time.com/wp-content/uploads/2014/11/15501749.jpg,1957,1950s,1,male,Middle-Aged,portrait
645,business,https://api.time.com/wp-content/uploads/2014/11/15501850.jpg,1959,1950s,1,male,Middle-Aged,portrait
646,business,https://api.time.com/wp-content/uploads/2014/11/15501854.jpg,1959,1950s,1,male,Middle-Aged,face
647,business,https://api.time.com/wp-content/uploads/2014/11/15501862.jpg,1959,1950s,1,male,Middle-Aged,portrait
648,business,https://api.time.com/wp-content/uploads/2014/11/15501869.jpg,1959,1950s,1,male,Middle-Aged,portrait
650,business,https://api.time.com/wp-content/uploads/2014/11/15501907.jpg,1960,1960s,1,male,Middle-Aged,portrait
651,business,https://api.time.com/wp-content/uploads/2014/11/15501911.jpg,1960,1960s,1,male,Middle-Aged,portrait
652,business,https://api.time.com/wp-content/uploads/2014/11/15501922.jpg,1960,1960s,1,male,Senior,portrait
653,business,https://api.time.com/wp-content/uploads/2014/11/15501941.jpg,1960,1960s,1,male,Middle-Aged,portrait
654,business,https://api.time.com/wp-content/uploads/2014/11/15501957.jpg,1961,1960s,1,male,Middle-Aged,waist-up
657,business,https://api.time.com/wp-content/uploads/2014/11/15502033.jpg,1962,1960s,1,male,Middle-Aged,waist-up
658,business,https://api.time.com/wp-content/uploads/2014/11/15502100-e1562942126968.jpg,1963,1960s,1,male,Senior,portrait
659,business,https://api.time.com/wp-content/uploads/2014/11/15502117.jpg,1964,1960s,1,male,Middle-Aged,face
660,business,https://api.time.com/wp-content/uploads/2014/11/15502123.jpg,1964,1960s,1,male,Senior,portrait
664,business,https://api.time.com/wp-content/uploads/2014/11/15502226.jpg,1966,1960s,1,male,Senior,portrait
665,business,https://api.time.com/wp-content/uploads/2014/11/15502255.jpg,1966,1960s,1,male,Senior,portrait
679,business,https://api.time.com/wp-content/uploads/2014/11/15502363.jpg,1969,1960s,1,male,Senior,portrait
682,business,https://api.time.com/wp-content/uploads/2014/11/15502676-e1423087745131.jpg,1975,1970s,1,male,Young Adult,waist-up
684,business,https://api.time.com/wp-content/uploads/2014/11/15503089-e1423087739103.jpg,1983,1980s,1,male,Middle-Aged,portrait
685,business,https://api.time.com/wp-content/uploads/2014/11/15503196.jpg,1985,1980s,1,male,Middle-Aged,portrait
686,business,https://api.time.com/wp-content/uploads/2014/11/15503302.jpg,1987,1980s,1,male,Young Adult,portrait
691,business,https://api.time.com/wp-content/uploads/2014/09/barra-cover-final.jpg,2014,2010s,1,female,Young Adult,waist-up
692,business,https://api.time.com/wp-content/uploads/2017/06/uberfinal.jpg,2017,2010s,1,male,Young Adult,portrait
708,business,https://api.time.com/wp-content/uploads/2014/11/15502538-e1416867950581.jpg,1972,1970s,1,male,Young Adult,portrait
710,business,https://api.time.com/wp-content/uploads/2014/11/15502807.jpg,1977,1970s,1,male,Middle-Aged,portrait
711,business,https://api.time.com/wp-content/uploads/2014/11/15503032-e1418673912757.jpg,1982,1980s,1,male,Middle-Aged,portrait
713,business,https://api.time.com/wp-content/uploads/2014/11/15503267-e1419885183286.jpg,1986,1980s,1,male,Middle-Aged,portrait
714,business,https://api.time.com/wp-content/uploads/2014/11/15503352-e1417636649442.jpg,1988,1980s,1,male,Young Adult,portrait
716,business,https://api.time.com/wp-content/uploads/2014/11/15503916.jpg,1999,1990s,1,male,Young Adult,face
717,business,https://api.time.com/wp-content/uploads/2014/11/15503944.jpg,1999,1990s,1,male,Young Adult,portrait
719,business,https://api.time.com/wp-content/uploads/2014/11/15504058-e1420219110329.jpg,2002,2000s,1,male,Young Adult,portrait
720,business,https://api.time.com/wp-content/uploads/2016/09/time_20051024.jpg,2005,2000s,1,male,Young Adult,waist-up
724,business,https://api.time.com/wp-content/uploads/2014/11/15504400.jpg,2010,2010s,1,male,Young Adult,face
731,business,https://api.time.com/wp-content/uploads/2014/11/15502483.jpg,1971,1970s,1,male,Young Adult,waist-up
733,business,https://api.time.com/wp-content/uploads/2014/11/15502991-e1426779683255.jpg,1981,1980s,1,male,Young Adult,portrait
735,business,https://api.time.com/wp-content/uploads/2014/11/15503308-e1422050338130.jpg,1987,1980s,1,female,Young Adult,full body
737,business,https://api.time.com/wp-content/uploads/2014/11/15503644-e1564073882406.jpg,1993,1990s,1,male,Young Adult,full body
738,business,https://api.time.com/wp-content/uploads/2014/11/15503835-e1418673860560.jpg,1997,1990s,1,male,Young Adult,full body
740,business,https://api.time.com/wp-content/uploads/2014/11/15503975.jpg,2000,2000s,1,male,Young Adult,full body
742,business,https://api.time.com/wp-content/uploads/2014/11/15504071-e1415894681828.jpg,2002,2000s,1,male,Youth,full body
743,business,https://api.time.com/wp-content/uploads/2014/11/15504129.jpg,2003,2000s,1,male,Middle-Aged,portrait
745,business,https://api.time.com/wp-content/uploads/2014/11/15504169.jpg,2004,2000s,1,male,Youth,waist-up
746,business,https://api.time.com/wp-content/uploads/2016/09/time_20051031.jpg,2005,2000s,1,male,Middle-Aged,face
747,business,https://api.time.com/wp-content/uploads/2014/11/15504234.jpg,2005,2000s,1,female,Young Adult,full body
748,business,https://api.time.com/wp-content/uploads/2014/11/15504369.jpg,2009,2000s,1,male,Young Adult,full body
751,business,https://api.time.com/wp-content/uploads/2014/11/15504500.jpg,2013,2010s,1,female,Young Adult,full body
761,business,https://api.time.com/wp-content/uploads/2014/11/15502481.jpg,1971,1970s,1,male,Middle-Aged,portrait
762,business,https://api.time.com/wp-content/uploads/2014/11/15502540-e1416859836645.jpg,1972,1970s,1,male,Young Adult,portrait
763,business,https://api.time.com/wp-content/uploads/2014/11/15502986.jpg,1981,1980s,1,male,Young Adult,portrait
765,business,https://api.time.com/wp-content/uploads/2014/11/15503146-e1445980008880.jpg,1984,1980s,1,male,Young Adult,portrait
773,business,https://api.time.com/wp-content/uploads/2014/11/15503994-e1475264682712.jpg,2000,2000s,1,male,Young Adult,waist-up
775,business,https://api.time.com/wp-content/uploads/2014/11/15504216.jpg,2005,2000s,1,male,Young Adult,portrait
777,business,https://api.time.com/wp-content/uploads/2016/09/time_20051121.jpg,2005,2000s,1,male,Young Adult,portrait
834,business,https://api.time.com/wp-content/uploads/2014/11/15502313.jpg,1968,1960s,1,male,Senior,portrait
835,business,https://api.time.com/wp-content/uploads/2014/11/15502339.jpg,1968,1960s,1,female,Middle-Aged,waist-up
843,business,https://api.time.com/wp-content/uploads/2014/11/15502838.jpg,1978,1970s,1,male,Middle-Aged,portrait
846,business,https://api.time.com/wp-content/uploads/2014/11/15502939.jpg,1980,1980s,1,male,Middle-Aged,portrait
850,business,https://api.time.com/wp-content/uploads/2014/11/15503007-e1416515933831.jpg,1981,1980s,1,male,Middle-Aged,portrait
852,business,https://api.time.com/wp-content/uploads/2014/11/15503192.jpg,1985,1980s,1,male,Young Adult,portrait
855,business,https://api.time.com/wp-content/uploads/2014/11/15503298.jpg,1987,1980s,1,female,Young Adult,portrait
861,business,https://api.time.com/wp-content/uploads/2014/11/15503870.jpg,1998,1990s,1,male,Young Adult,portrait
866,business,https://api.time.com/wp-content/uploads/2014/11/15504219.jpg,2005,2000s,1,male,Middle-Aged,portrait
867,business,https://api.time.com/wp-content/uploads/2014/11/15504255.jpg,2006,2000s,1,female,Young Adult,face
868,business,https://api.time.com/wp-content/uploads/2014/11/15504295.jpg,2007,2000s,1,male,Senior,face
869,business,https://api.time.com/wp-content/uploads/2014/11/15504364.jpg,2009,2000s,1,female,Young Adult,portrait
874,business,https://api.time.com/wp-content/uploads/2015/02/starbucks-final.jpg,2015,2010s,1,male,Middle-Aged,portrait
905,business,https://api.time.com/wp-content/uploads/2014/11/15502433.jpg,1970,1970s,1,male,Senior,portrait
907,business,https://api.time.com/wp-content/uploads/2014/11/15502632.jpg,1974,1970s,1,male,Young Adult,full body
908,business,https://api.time.com/wp-content/uploads/2014/11/15502737.jpg,1976,1970s,1,male,Middle-Aged,portrait
911,business,https://api.time.com/wp-content/uploads/2014/11/15502896.jpg,1979,1970s,1,male,Young Adult,portrait
912,business,https://api.time.com/wp-content/uploads/2014/11/15502937.jpg,1980,1980s,1,male,Middle-Aged,portrait
913,business,https://api.time.com/wp-content/uploads/2014/11/15502940.jpg,1980,1980s,1,male,Middle-Aged,portrait
923,business,https://api.time.com/wp-content/uploads/2014/11/15503307.jpg,1987,1980s,1,male,Middle-Aged,portrait
924,business,https://api.time.com/wp-content/uploads/2014/11/15503330.jpg,1987,1980s,1,male,Middle-Aged,portrait
925,business,https://api.time.com/wp-content/uploads/2014/11/15503390-e1469136255594.jpg,1989,1980s,1,male,Young Adult,portrait
929,business,https://api.time.com/wp-content/uploads/2014/11/15503837-e1432753173696.jpg,1997,1990s,1,male,Senior,portrait
